stop_id,stop_code,stop_name,tts_stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding,level_id,platform_code
1322,1885,Walnut Ave & Chestnut,,,36.972759,-122.030441,,https://scmtd.com/en/stop/1885,,,,0,,
1323,1886,Walnut Ave & Chestnut,,,36.972527,-122.030815,,https://scmtd.com/en/stop/1886,,,,0,,
1324,1887,Walnut Ave & Center,,,36.973164,-122.028252,,https://scmtd.com/en/stop/1887,,,,0,,
1325,1892,Water (Governmental Center),,,36.978519,-122.023933,,https://scmtd.com/en/stop/1892,,,,0,,
1326,1893,Water & Ocean,,,36.979584,-122.020844,,https://scmtd.com/en/stop/1893,,,,0,,
1327,1894,Water & Ocean,,,36.979523,-122.021805,,https://scmtd.com/en/stop/1894,,,,0,,
1328,1895,Water & Market,,,36.980312,-122.019409,,https://scmtd.com/en/stop/1895,,,,0,,
1329,1896,Water & Market,,,36.980072,-122.019371,,https://scmtd.com/en/stop/1896,,,,0,,
1330,1899,Water & N Branciforte Ave,,,36.981499,-122.014587,,https://scmtd.com/en/stop/1899,,,,0,,
1331,1900,Water & N Branciforte Ave,,,36.981369,-122.012978,,https://scmtd.com/en/stop/1900,,,,0,,
1332,1901,Water & Seabright Ave,,,36.981480,-122.010902,,https://scmtd.com/en/stop/1901,,,,0,,
1333,1903,Water & Poplar,,,36.981461,-122.008530,,https://scmtd.com/en/stop/1903,,,,0,,
1334,1907,Western Dr & Flower,,,36.964211,-122.056625,,https://scmtd.com/en/stop/1907,,,,0,,
1335,1909,Western Dr & Monarch Way,,,36.970291,-122.058418,,https://scmtd.com/en/stop/1909,,,,0,,
1336,1910,Western Dr & Meder,,,36.973766,-122.058350,,https://scmtd.com/en/stop/1910,,,,0,,
1337,1914,7th Ave & Bonnie,,,36.964241,-121.998367,,https://scmtd.com/en/stop/1914,,,,0,,
1338,1915,7th Ave & Dolores,,,36.966290,-121.998093,,https://scmtd.com/en/stop/1915,,,,0,,
1339,1916,7th Ave & Harbor Cove,,,36.973236,-121.995453,,https://scmtd.com/en/stop/1916,,,,0,,
1340,1917,7th Ave & Manor Way (Yacht Harbor Manor),,,36.974007,-121.994766,,https://scmtd.com/en/stop/1917,,,,0,,
1341,1919,7th Ave & Eddy Ln (Inland Harbor),,,36.976334,-121.993401,,https://scmtd.com/en/stop/1919,,,,0,,
1342,1921,7th Ave & Cambria Ln,,,36.976723,-121.993439,,https://scmtd.com/en/stop/1921,,,,0,,
1343,1922,7th Ave & Capitola Rd,,,36.978916,-121.992165,,https://scmtd.com/en/stop/1922,,,,0,,
1345,1986,Bear Creek Rd & Deerwood Dr,,,37.141563,-122.090965,,https://scmtd.com/en/stop/1986,,,,0,,
1346,1987,Ocean (Pacific School),,,37.011837,-122.195023,,https://scmtd.com/en/stop/1987,,,,0,,
1348,1992,Lincoln & Stanford,,,36.920963,-121.759163,,https://scmtd.com/en/stop/1992,,,,0,,
1349,1993,Lincoln & California,,,36.918415,-121.756775,,https://scmtd.com/en/stop/1993,,,,0,,
1351,1995,Clubhouse Dr & Pinehurst Dr,,,36.961304,-121.878349,,https://scmtd.com/en/stop/1995,,,,0,,
1352,2007,Soquel Dr & Monroe Ave (Auto Center),,,36.971603,-121.875214,,https://scmtd.com/en/stop/2007,,,,0,,
1353,2056,Bay & King,,,36.967911,-122.042747,,https://scmtd.com/en/stop/2056,,,,0,,
1354,2061,Delaware Ave & Bethany Curve,,,36.956619,-122.040222,,https://scmtd.com/en/stop/2061,,,,0,,
1355,2085,Mission & Sylvar,,,36.977467,-122.030075,,https://scmtd.com/en/stop/2085,,,,0,,
1356,2086,High & Laurent,,,36.977577,-122.042175,,https://scmtd.com/en/stop/2086,,,,0,,
1357,2090,High & Cardiff,,,36.977375,-122.050362,,https://scmtd.com/en/stop/2090,,,,0,,
1358,2091,High & Cardiff,,,36.977268,-122.050232,,https://scmtd.com/en/stop/2091,,,,0,,
1359,2095,Hwy 1 & Western Dr,,,36.961010,-122.057297,,https://scmtd.com/en/stop/2095,,,,0,,
1360,2101,Hagar Dr (UCSC - East Field House),,,36.994263,-122.055511,,https://scmtd.com/en/stop/2101,,,,0,,
1361,2102,"Hagar Dr (UCSC - Bookstore, Cowell & Stevenson)",,,36.997498,-122.055061,,https://scmtd.com/en/stop/2102,,,,0,,
1362,2114,Grant (Grant Park),,,36.985661,-122.021584,,https://scmtd.com/en/stop/2114,,,,0,,
1363,2124,Hwy 9 & Mountain,,,37.120377,-122.120956,,https://scmtd.com/en/stop/2124,,,,0,,
1364,2125,Hwy 9 & Willowbrook Dr,,,37.071594,-122.084244,,https://scmtd.com/en/stop/2125,,,,0,,
1365,2127,Glen Arbor Rd & River,,,37.081112,-122.077751,,https://scmtd.com/en/stop/2127,,,,0,,
1366,2128,Hwy 9 & Brown Gables Rd,,,37.092968,-122.096474,,https://scmtd.com/en/stop/2128,,,,0,,
1367,2132,Bonny Doon Rd & Thayer Rd,,,37.054691,-122.160866,,https://scmtd.com/en/stop/2132,,,,0,,
1368,2133,Empire Grade (UCSC path),,,37.003265,-122.073166,,https://scmtd.com/en/stop/2133,,,,0,,
1369,2134,Empire Grade & Smith Grade,,,37.027748,-122.099716,,https://scmtd.com/en/stop/2134,,,,0,,
1370,2135,Bonny Doon Rd & Pine Flat Rd,,,37.041912,-122.150681,,https://scmtd.com/en/stop/2135,,,,0,,
1371,2136,Pine Flat Rd (Bonny Doon Elementary),,,37.061775,-122.148544,,https://scmtd.com/en/stop/2136,,,,0,,
1372,2137,Pine Flat Rd & Kelly Ln,,,37.067280,-122.141121,,https://scmtd.com/en/stop/2137,,,,0,,
1373,2138,Pine Flat Rd & Atherley Ln,,,37.079155,-122.138542,,https://scmtd.com/en/stop/2138,,,,0,,
1374,2139,Pine Flat Rd & Comstock Ln,,,37.080856,-122.141106,,https://scmtd.com/en/stop/2139,,,,0,,
1375,2140,Pine Flat Rd & Comstock Ln,,,37.081173,-122.140335,,https://scmtd.com/en/stop/2140,,,,0,,
1376,2141,Pine Flat Rd (#2175),,,37.069073,-122.142029,,https://scmtd.com/en/stop/2141,,,,0,,
1377,2142,Pine Flat Rd & Bonny Doon Rd,,,37.064308,-122.145187,,https://scmtd.com/en/stop/2142,,,,0,,
1379,2144,41st Ave & Capitola Rd,,,36.974438,-121.964790,,https://scmtd.com/en/stop/2144,,,,0,,
1381,2148,41st Ave & Clares,,,36.979519,-121.964760,,https://scmtd.com/en/stop/2148,,,,0,,
1382,2149,41st Ave (Home Depot),,,36.984924,-121.964783,,https://scmtd.com/en/stop/2149,,,,0,,
1383,2151,41st Ave & Gross Rd,,,36.980217,-121.965096,,https://scmtd.com/en/stop/2151,,,,0,,
1384,2152,41st Ave & Cordelia Ln,,,36.985123,-121.965050,,https://scmtd.com/en/stop/2152,,,,0,,
1385,2158,38th Ave & Avis Ln,,,36.964314,-121.967354,,https://scmtd.com/en/stop/2158,,,,0,,
1386,2159,38th Ave & Tranquility Ct,,,36.965317,-121.967468,,https://scmtd.com/en/stop/2159,,,,0,,
1387,2160,38th Ave & Roland,,,36.966049,-121.967293,,https://scmtd.com/en/stop/2160,,,,0,,
1388,2161,38th Ave (Castle Mobile Estate),,,36.967449,-121.967453,,https://scmtd.com/en/stop/2161,,,,0,,
1389,2162,38th Ave (Capitola Manor),,,36.967766,-121.967308,,https://scmtd.com/en/stop/2162,,,,0,,
1390,2163,38th Ave (Blue & Gold),,,36.968742,-121.967445,,https://scmtd.com/en/stop/2163,,,,0,,
1391,2164,38th Ave & Reposa (Blue & Gold),,,36.969456,-121.967316,,https://scmtd.com/en/stop/2164,,,,0,,
1392,2166,38th Ave (King's Plaza),,,36.972103,-121.967323,,https://scmtd.com/en/stop/2166,,,,0,,
1393,2167,41st Ave (King's Plaza),,,36.971706,-121.965065,,https://scmtd.com/en/stop/2167,,,,0,,
1394,2170,17th Ave & Brommer,,,36.970665,-121.984764,,https://scmtd.com/en/stop/2170,,,,0,,
1395,2171,17th Ave & Felt,,,36.967159,-121.985489,,https://scmtd.com/en/stop/2171,,,,0,,
1396,2172,17th Ave & Merrill,,,36.964989,-121.986740,,https://scmtd.com/en/stop/2172,,,,0,,
1397,2173,17th Ave & Matthews Ln,,,36.963676,-121.987267,,https://scmtd.com/en/stop/2173,,,,0,,
1398,2174,17th Ave & Merrill,,,36.965302,-121.986320,,https://scmtd.com/en/stop/2174,,,,0,,
1399,2175,17th Ave & Felt,,,36.967182,-121.985222,,https://scmtd.com/en/stop/2175,,,,0,,
1400,2177,Portola Dr & Corcoran Ave,,,36.962898,-121.981438,,https://scmtd.com/en/stop/2177,,,,0,,
1401,2178,17th Ave & Kinsley,,,36.969753,-121.984810,,https://scmtd.com/en/stop/2178,,,,0,,
1402,2186,Soquel Ave & Darwin,,,36.980850,-122.008003,,https://scmtd.com/en/stop/2186,,,,0,,
1403,2191,W Lake Ave & Main,,,36.911495,-121.758659,,https://scmtd.com/en/stop/2191,,,,0,,
1404,2192,Rodriguez & Main (The Pines Apts),,,36.914330,-121.764458,,https://scmtd.com/en/stop/2192,,,,0,,
1405,2195,Amesti Rd & Paraiso Dr,,,36.953503,-121.777710,,https://scmtd.com/en/stop/2195,,,,0,,
1406,2196,Amesti Rd & E Rianda Rd,,,36.959873,-121.787170,,https://scmtd.com/en/stop/2196,,,,0,,
1407,2197,Amesti Rd & Alaga Ln,,,36.961891,-121.790154,,https://scmtd.com/en/stop/2197,,,,0,,
1408,2198,Amesti Rd & Pioneer Rd,,,36.971062,-121.794975,,https://scmtd.com/en/stop/2198,,,,0,,
1409,2199,Varni Rd & Amesti Rd,,,36.971138,-121.795738,,https://scmtd.com/en/stop/2199,,,,0,,
1410,2204,Rodriguez & Main (The Pines Apts),,,36.914402,-121.764648,,https://scmtd.com/en/stop/2204,,,,0,,
1411,2205,Rodriguez & Kearney,,,36.911034,-121.761307,,https://scmtd.com/en/stop/2205,,,,0,,
1412,2208,Buena Vista Dr & Miller Ave,,,36.941654,-121.784241,,https://scmtd.com/en/stop/2208,,,,0,,
1413,2209,Anna & Hanger Way,,,36.925873,-121.790672,,https://scmtd.com/en/stop/2209,,,,0,,
1414,2211,Clifford Ave & Evelyn Ave,,,36.929199,-121.769669,,https://scmtd.com/en/stop/2211,,,,0,,
1415,2212,Herman Ave & Kralj Dr,,,36.923138,-121.784691,,https://scmtd.com/en/stop/2212,,,,0,,
1416,2214,Anna & Herman Ave,,,36.925499,-121.785263,,https://scmtd.com/en/stop/2214,,,,0,,
1417,2220,S Green Valley Rd & Maranatha Dr,,,36.925472,-121.779732,,https://scmtd.com/en/stop/2220,,,,0,,
1418,2224,Freedom Blvd & Roache Rd,,,36.936756,-121.775597,,https://scmtd.com/en/stop/2224,,,,0,,
1419,2225,Green Valley Rd & Celia Dr,,,36.954182,-121.764832,,https://scmtd.com/en/stop/2225,,,,0,,
1420,2226,Green Valley Rd & Poultry Ln (Mesa Village),,,36.965241,-121.765091,,https://scmtd.com/en/stop/2226,,,,0,,
1421,2227,Green Valley Rd & Trembly Ln,,,36.957768,-121.765015,,https://scmtd.com/en/stop/2227,,,,0,,
1422,2228,Green Valley Rd & Behler Rd (Pinto Lake Pk),,,36.948059,-121.765633,,https://scmtd.com/en/stop/2228,,,,0,,
1423,2233,College Rd & Taylor Rd (Drew Lake),,,36.933743,-121.735931,,https://scmtd.com/en/stop/2233,,,,0,,
1424,2234,E Lake & Nugent Ave,,,36.929527,-121.744766,,https://scmtd.com/en/stop/2234,,,,0,,
1427,2244,Center Ave & Sea Terrace Way,,,36.974503,-121.905243,,https://scmtd.com/en/stop/2244,,,,0,,
1428,2259,Green Valley Rd & Mesa Verde Dr,,,36.969402,-121.765289,,https://scmtd.com/en/stop/2259,,,,0,,
1429,2260,Wheelock Rd & Casserly Rd,,,36.972771,-121.764694,,https://scmtd.com/en/stop/2260,,,,0,,
1430,2261,Wheelock Rd (#102),,,36.976376,-121.766792,,https://scmtd.com/en/stop/2261,,,,0,,
1431,2262,Wheelock Rd & Gilchrist Ln,,,36.979382,-121.766594,,https://scmtd.com/en/stop/2262,,,,0,,
1432,2263,Wheelock Rd (Monte Vista School),,,36.981682,-121.768921,,https://scmtd.com/en/stop/2263,,,,0,,
1433,2264,Wheelock Rd & Green Valley Rd,,,36.980419,-121.776428,,https://scmtd.com/en/stop/2264,,,,0,,
1434,2265,Green Valley Rd & Kliewer Ln,,,36.970734,-121.770912,,https://scmtd.com/en/stop/2265,,,,0,,
1435,2270,Broadway & Cayuga,,,36.975204,-122.010735,,https://scmtd.com/en/stop/2270,,,,0,,
1436,2271,Broadway & S Branciforte Ave,,,36.974762,-122.014656,,https://scmtd.com/en/stop/2271,,,,0,,
1437,2272,Broadway & S Branciforte Ave,,,36.974663,-122.014534,,https://scmtd.com/en/stop/2272,,,,0,,
1438,2280,Seascape Blvd & Sumner Ave,,,36.952087,-121.876511,,https://scmtd.com/en/stop/2280,,,,0,,
1439,2286,Mt Hermon Rd (King's Village Shopping Ctr),,,37.047249,-122.031448,,https://scmtd.com/en/stop/2286,,,,0,,
1440,2288,Glen Arbor Rd & Hwy 9,,,37.088829,-122.088280,,https://scmtd.com/en/stop/2288,,,,0,,
1441,2291,Bay & California,,,36.963669,-122.035782,,https://scmtd.com/en/stop/2291,,,,0,,
1442,2294,Glen Arbor Rd & Locust,,,37.086674,-122.083931,,https://scmtd.com/en/stop/2294,,,,0,,
1443,2296,Brommer & Odyssey Ct,,,36.972096,-121.990547,,https://scmtd.com/en/stop/2296,,,,0,,
1444,2297,Main & Rodriguez,,,36.915394,-121.763992,,https://scmtd.com/en/stop/2297,,,,0,,
1445,2301,Walnut Ave & Center,,,36.972977,-122.028458,,https://scmtd.com/en/stop/2301,,,,0,,
1447,2303,Cedar & Cathcart,,,36.971596,-122.026779,,https://scmtd.com/en/stop/2303,,,,0,,
1449,2308,Cedar & Lincoln,,,36.972240,-122.027130,,https://scmtd.com/en/stop/2308,,,,0,,
1450,2310,Empire Grade (#2519),,,37.011620,-122.075348,,https://scmtd.com/en/stop/2310,,,,0,,
1451,2328,Empire Grade (UCSC - Arboretum),,,36.983685,-122.064934,,https://scmtd.com/en/stop/2328,,,,0,,
1452,2330,Delaware Ave & Swift,,,36.955700,-122.049004,,https://scmtd.com/en/stop/2330,,,,0,,
1453,2334,Mark Ave & Arroyo Dr,,,36.964554,-121.762573,,https://scmtd.com/en/stop/2334,,,,0,,
1454,2335,Mark Ave & Hathaway Ave,,,36.966805,-121.763443,,https://scmtd.com/en/stop/2335,,,,0,,
1455,2336,Mark Ave & Ponderosa Ave,,,36.968338,-121.763596,,https://scmtd.com/en/stop/2336,,,,0,,
1456,2340,Capitola Rd & Foster Ct,,,36.977043,-121.986664,,https://scmtd.com/en/stop/2340,,,,0,,
1457,2341,Capitola Rd & 16th Ave,,,36.976334,-121.984383,,https://scmtd.com/en/stop/2341,,,,0,,
1458,2342,Mission & King,,,36.961262,-122.047745,,https://scmtd.com/en/stop/2342,,,,0,,
1459,2344,Western Dr & Beachview Ave,,,36.961472,-122.056572,,https://scmtd.com/en/stop/2344,,,,0,,
1460,2350,Harvey West Blvd (Harvey West Park),,,36.984573,-122.038414,,https://scmtd.com/en/stop/2350,,,,0,,
1461,2352,7th Ave (Casa La Familia),,,36.982899,-121.989479,,https://scmtd.com/en/stop/2352,,,,0,,
1462,2354,Hwy 9 & Pleasant Way,,,37.151428,-122.136292,,https://scmtd.com/en/stop/2354,,,,0,,
1464,2363,Green Valley Rd & Litchfield Ln,,,36.976872,-121.776306,,https://scmtd.com/en/stop/2363,,,,0,,
1466,2365,Soquel Ave & Front,,,36.973484,-122.024208,,https://scmtd.com/en/stop/2365,,,,0,,
1467,2367,Soquel Dr & Chanticleer Ave,,,36.988365,-121.977539,,https://scmtd.com/en/stop/2367,,,,0,,
1468,2371,Mt Hermon Rd (Scotts Valley Square),,,37.047615,-122.032249,,https://scmtd.com/en/stop/2371,,,,0,,
1469,2372,Scotts Valley Dr & El Pueblo Rd,,,37.056007,-122.011597,,https://scmtd.com/en/stop/2372,,,,0,,
1470,2373,Pine Flat Rd & Quail Dr,,,37.050331,-122.153351,,https://scmtd.com/en/stop/2373,,,,0,,
1471,2374,High & Western,,,36.978813,-122.057732,,https://scmtd.com/en/stop/2374,,,,0,,
1472,2375,High & Bay Dr (UCSC - Main Gate),,,36.977322,-122.054306,,https://scmtd.com/en/stop/2375,,,,0,,
1473,2376,Bay Dr & High,,,36.976765,-122.053802,,https://scmtd.com/en/stop/2376,,,,0,,
1474,2377,Capitola Rd & Clares,,,36.973824,-121.969948,,https://scmtd.com/en/stop/2377,,,,0,,
1475,2381,S Green Valley Rd & Magnolia Dr,,,36.924030,-121.780922,,https://scmtd.com/en/stop/2381,,,,0,,
1476,2382,S Green Valley Rd & Kralj Dr,,,36.922298,-121.781578,,https://scmtd.com/en/stop/2382,,,,0,,
1478,2384,Hwy 9 & Quigg Way,,,37.184177,-122.140999,,https://scmtd.com/en/stop/2384,,,,0,,
1479,2393,Western Dr & Western Ct,,,36.968609,-122.058342,,https://scmtd.com/en/stop/2393,,,,0,,
1480,2394,Storey & Escalona Dr,,,36.976193,-122.035034,,https://scmtd.com/en/stop/2394,,,,0,,
1481,2396,River & Josephine,,,36.981163,-122.029144,,https://scmtd.com/en/stop/2396,,,,0,,
1482,2400,Hwy 9 & Teihl,,,37.173401,-122.138138,,https://scmtd.com/en/stop/2400,,,,0,,
1484,2407,Airport Blvd (Freedom Centre),,,36.940006,-121.776810,,https://scmtd.com/en/stop/2407,,,,0,,
1485,2409,Freedom Blvd (#2672),,,36.954845,-121.798737,,https://scmtd.com/en/stop/2409,,,,0,,
1486,2410,Freedom Blvd (#2672),,,36.954887,-121.798973,,https://scmtd.com/en/stop/2410,,,,0,,
1487,2413,S Green Valley Rd & Carey Ave,,,36.934345,-121.774185,,https://scmtd.com/en/stop/2413,,,,0,,
1488,2414,S Green Valley Rd & Hope Dr (Green Valley Village),,,36.927910,-121.778648,,https://scmtd.com/en/stop/2414,,,,0,,
1489,2415,E Lake & Lincoln St,,,36.914864,-121.754097,,https://scmtd.com/en/stop/2415,,,,0,,
1490,2416,Sunnyhills Dr & Shady Oaks Dr,,,36.929684,-121.785355,,https://scmtd.com/en/stop/2416,,,,0,,
1491,2420,Delaware Ave & Fair,,,36.955990,-122.045860,,https://scmtd.com/en/stop/2420,,,,0,,
1492,2426,Dubois & Harvey West Blvd,,,36.985214,-122.039513,,https://scmtd.com/en/stop/2426,,,,0,,
1494,2429,Bonny Doon Rd (Mc Henry Vineyard),,,37.065884,-122.157814,,https://scmtd.com/en/stop/2429,,,,0,,
1495,2433,Green Valley Rd & Holohan Rd,,,36.941628,-121.768974,,https://scmtd.com/en/stop/2433,,,,0,,
1496,2434,Green Valley Rd & Airport Blvd,,,36.941536,-121.769325,,https://scmtd.com/en/stop/2434,,,,0,,
1497,2436,Green Valley Rd (Hispanic SDA Church),,,36.944111,-121.767555,,https://scmtd.com/en/stop/2436,,,,0,,
1498,2437,Empire Grade & Sunlit Ln,,,37.068470,-122.123299,,https://scmtd.com/en/stop/2437,,,,0,,
1499,2440,Hwy 9 & Brookside Dr,,,37.142315,-122.131683,,https://scmtd.com/en/stop/2440,,,,0,,
1500,2445,Big Basin Way (Country Club),,,37.153336,-122.161102,,https://scmtd.com/en/stop/2445,,,,0,,
1501,2448,Heller Dr (UCSC - Rachel Carson College & Porter),,,36.992996,-122.065201,,https://scmtd.com/en/stop/2448,,,,0,,
1502,2453,Green Valley Rd & Devon Ln,,,36.953758,-121.764999,,https://scmtd.com/en/stop/2453,,,,0,,
1504,2464,Seascape Blvd & Via Pacifica,,,36.950470,-121.866020,,https://scmtd.com/en/stop/2464,,,,0,,
1508,2469,Main & W 5th,,,36.912842,-121.759621,,https://scmtd.com/en/stop/2469,,,,0,,
1509,2470,S Green Valley Rd & Kralj Dr,,,36.921890,-121.782135,,https://scmtd.com/en/stop/2470,,,,0,,
1510,2471,Clifford Ave & Crescent Dr,,,36.927750,-121.771591,,https://scmtd.com/en/stop/2471,,,,0,,
1511,2472,Clifford Ave & Montebello Dr,,,36.920925,-121.775604,,https://scmtd.com/en/stop/2472,,,,0,,
1513,2479,Clifford Ave & Rosewood Dr,,,36.921150,-121.775589,,https://scmtd.com/en/stop/2479,,,,0,,
1514,2480,Neilson & Airport Blvd (Wats. Hospital),,,36.928196,-121.793587,,https://scmtd.com/en/stop/2480,,,,0,,
1515,2481,Anna & Holm Rd,,,36.925709,-121.787025,,https://scmtd.com/en/stop/2481,,,,0,,
1517,2483,Lincoln & Palm Ave,,,36.917816,-121.756042,,https://scmtd.com/en/stop/2483,,,,0,,
1518,2484,Lincoln & E High,,,36.920200,-121.758316,,https://scmtd.com/en/stop/2484,,,,0,,
1519,2486,Airport Blvd & Freedom,,,36.937199,-121.778809,,https://scmtd.com/en/stop/2486,,,,0,,
1520,2487,Ross Ave & Chappell Rd,,,36.932194,-121.785233,,https://scmtd.com/en/stop/2487,,,,0,,
1521,2488,Ross Ave & Holly Dr,,,36.931000,-121.784027,,https://scmtd.com/en/stop/2488,,,,0,,
1522,2489,Shady Oaks Dr & Jeanette Way,,,36.927246,-121.785522,,https://scmtd.com/en/stop/2489,,,,0,,
1525,2497,High & Bay,,,36.977081,-122.052864,,https://scmtd.com/en/stop/2497,,,,0,,
1526,2505,Hwy 9 & Brimblecom Rd,,,37.142136,-122.131935,,https://scmtd.com/en/stop/2505,,,,0,,
1527,2507,Empire Grade (at Mile 1306),,,37.021256,-122.084198,,https://scmtd.com/en/stop/2507,,,,0,,
1528,2508,Empire Grade (Bonny Doon Airport),,,37.072632,-122.127945,,https://scmtd.com/en/stop/2508,,,,0,,
1529,2509,Bonny Doon Rd & Cathedral Park Dr,,,37.047409,-122.157059,,https://scmtd.com/en/stop/2509,,,,0,,
1530,2510,Pine Flat Rd (#2300),,,37.070213,-122.142715,,https://scmtd.com/en/stop/2510,,,,0,,
1531,2511,Pine Flat Rd (#2572),,,37.073860,-122.143135,,https://scmtd.com/en/stop/2511,,,,0,,
1532,2512,Pine Flat Rd (#2878),,,37.077599,-122.142075,,https://scmtd.com/en/stop/2512,,,,0,,
1533,2514,Hwy 9 & Middleton Ave (Big Basin),,,37.125935,-122.122597,,https://scmtd.com/en/stop/2514,,,,0,,
1534,2515,Hwy 9 & Middleton Ave (Big Basin),,,37.125984,-122.122391,,https://scmtd.com/en/stop/2515,,,,0,,
1535,2516,Heller Dr (UCSC - Family Student Housing),,,36.991791,-122.066803,,https://scmtd.com/en/stop/2516,,,,0,,
1536,2519,Scotts Valley Dr & Granite Creek Rd,,,37.061939,-122.007164,,https://scmtd.com/en/stop/2519,,,,0,,
1538,2522,Emeline Ave & Button,,,36.986652,-122.018700,,https://scmtd.com/en/stop/2522,,,,0,,
1539,2551,17th Ave & Tremont Dr,,,36.964031,-121.987328,,https://scmtd.com/en/stop/2551,,,,0,,
1540,2552,S Green Valley Rd & Main,,,36.917580,-121.784393,,https://scmtd.com/en/stop/2552,,,,0,,
1541,2554,E Lake & Wagner Ave,,,36.926269,-121.745789,,https://scmtd.com/en/stop/2554,,,,0,,
1542,2559,Graham Hill Rd & Hwy 9 (Covered Bridge),,,37.052712,-122.072281,,https://scmtd.com/en/stop/2559,,,,0,,
1543,2565,County Fairgrounds,,,36.950798,-121.734322,,https://scmtd.com/en/stop/2565,,,,0,,
1545,2572,Laurel & Chestnut,,,36.968651,-122.028992,,https://scmtd.com/en/stop/2572,,,,0,,
1547,2575,Soquel Dr & Terrace Dr,,,36.983730,-121.913445,,https://scmtd.com/en/stop/2575,,,,0,,
1548,2576,Green Valley Rd & Mesa Verde Dr,,,36.968792,-121.765099,,https://scmtd.com/en/stop/2576,,,,0,,
1549,2582,Bay & West Cliff,,,36.961372,-122.025848,,https://scmtd.com/en/stop/2582,,,,0,,
1550,2583,Bay & Laguna,,,36.960594,-122.029099,,https://scmtd.com/en/stop/2583,,,,0,,
1551,2584,Bay & National,,,36.961437,-122.032440,,https://scmtd.com/en/stop/2584,,,,0,,
1552,2585,Bay & National,,,36.961361,-122.032578,,https://scmtd.com/en/stop/2585,,,,0,,
1553,2586,Bay & Laguna,,,36.960400,-122.029274,,https://scmtd.com/en/stop/2586,,,,0,,
1554,2587,Bay & West Cliff,,,36.961231,-122.025948,,https://scmtd.com/en/stop/2587,,,,0,,
1555,2592,Pacific Ave & Viaduct Ln (Wharf),,,36.963673,-122.024895,,https://scmtd.com/en/stop/2592,,,,0,,
1556,2593,Pacific Ave & Front (Wharf),,,36.963615,-122.024612,,https://scmtd.com/en/stop/2593,,,,0,,
1557,2594,Freedom Blvd (K-Mart),,,36.933441,-121.771286,,https://scmtd.com/en/stop/2594,,,,0,,
1558,2596,Freedom Blvd (#2716),,,36.956799,-121.800774,,https://scmtd.com/en/stop/2596,,,,0,,
1559,2599,Capitola Rd & 49th Ave,,,36.973820,-121.955978,,https://scmtd.com/en/stop/2599,,,,0,,
1560,2600,Hwy 9 & Monaco Ln,,,37.133682,-122.126236,,https://scmtd.com/en/stop/2600,,,,0,,
1561,2603,Emeline Ave (Emeline Complex - Building K),,,36.993210,-122.018158,,https://scmtd.com/en/stop/2603,,,,0,,
1563,2617,Portola Dr & 18th Ave,,,36.962772,-121.987114,,https://scmtd.com/en/stop/2617,,,,0,,
1564,2618,Hwy 1 & Bonny Doon Rd,,,37.000938,-122.180626,,https://scmtd.com/en/stop/2618,,,,0,,
1565,2619,Mission & Swift,,,36.960636,-122.048813,,https://scmtd.com/en/stop/2619,,,,0,,
1566,2620,Soquel Dr & Heather Terrace,,,36.982883,-121.912354,,https://scmtd.com/en/stop/2620,,,,0,,
1567,2622,Hanger Way & Neilson,,,36.928905,-121.790894,,https://scmtd.com/en/stop/2622,,,,0,,
1568,2623,Neilson & Airport Blvd (Wats. Hospital),,,36.928360,-121.793121,,https://scmtd.com/en/stop/2623,,,,0,,
1569,SVTC,Cavallaro Transit Center (Scotts Valley),,,37.048939,-122.027916,,https://scmtd.com/en/stop/SVTC,,,,0,,
1571,2628,Clifford Ave & Sherwood Ct,,,36.918819,-121.776115,,https://scmtd.com/en/stop/2628,,,,0,,
1572,2629,Clifford Ave & Montebello Dr,,,36.918735,-121.775993,,https://scmtd.com/en/stop/2629,,,,0,,
1573,2630,Airport Blvd & Holm Rd,,,36.931435,-121.788322,,https://scmtd.com/en/stop/2630,,,,0,,
1574,2632,Scotts Valley Dr & Bean Creek Rd,,,37.044392,-122.023148,,https://scmtd.com/en/stop/2632,,,,0,,
1575,2633,Scotts Valley Dr & Johnston Way,,,37.056863,-122.011497,,https://scmtd.com/en/stop/2633,,,,0,,
1576,2637,Freedom Blvd & Crestview Dr,,,36.927048,-121.765297,,https://scmtd.com/en/stop/2637,,,,0,,
1577,2638,Freedom Blvd & Crestview Dr (Court House),,,36.927010,-121.764923,,https://scmtd.com/en/stop/2638,,,,0,,
1579,2642,Capitola Rd & Leila Court,,,36.976433,-121.985474,,https://scmtd.com/en/stop/2642,,,,0,,
1580,2643,Freedom Blvd (#2718),,,36.956940,-121.801193,,https://scmtd.com/en/stop/2643,,,,0,,
1584,2654,Harvey West Blvd & Sylvania Ave (Costco),,,36.983833,-122.034760,,https://scmtd.com/en/stop/2654,,,,0,,
1585,2655,Freedom Blvd & Airport Blvd (Library),,,36.938019,-121.777550,,https://scmtd.com/en/stop/2655,,,,0,,
1586,2656,Mission & Union,,,36.975868,-122.032707,,https://scmtd.com/en/stop/2656,,,,0,,
1587,2659,Western Dr & Meder,,,36.974789,-122.058456,,https://scmtd.com/en/stop/2659,,,,0,,
1588,2660,Western Dr & Monarch Way,,,36.970360,-122.058510,,https://scmtd.com/en/stop/2660,,,,0,,
